time, x, y, z, speed, ArcOn, WFS, I, U, tool, frame, dz, speedOverride
37:48.1,442.531,799.496,37.397,0.783,1,6.2,139.1,13.33,4,7,0,100
37:48.2,443.551,799.489,37.405,0.741,1,6.2,139.1,13.33,4,7,0,100
37:48.2,443.864,799.505,37.394,0.741,1,6.2,139.1,13.33,4,7,0,100
37:48.3,444.767,799.496,37.398,0.879,1,6.8,142.5,13.41,4,7,0,100
37:48.3,445.142,799.502,37.407,0.879,1,6.8,142.5,13.41,4,7,0,100
37:48.4,446.044,799.496,37.399,0.826,1,6.8,142.5,13.41,4,7,0,100
37:48.4,446.419,799.502,37.408,0.826,1,6.8,142.5,13.41,4,7,0,100
37:48.5,447.324,799.51,37.404,0.852,1,6.8,142.5,13.41,4,7,0,100
37:48.5,447.691,799.513,37.401,0.852,1,6.8,142.5,13.41,4,7,0,100
37:48.6,448.706,799.502,37.403,0.899,1,6,139,12.92,4,7,0,100
37:48.6,449.079,799.504,37.393,0.899,1,6,139,12.92,4,7,0,100
37:48.7,449.852,799.504,37.399,0.263,1,6,139,12.92,4,7,0,100
37:48.7,449.965,799.497,37.393,0.263,1,6,139,12.92,4,7,0,100
37:48.8,450.002,799.499,37.394,0,1,6,139,12.92,4,7,0,100
37:48.8,450.002,799.499,37.394,0,1,6.66,139.3,13.6,4,7,0,100
37:48.9,450.002,799.499,37.394,0,1,6.66,139.3,13.6,4,7,0,100
37:48.9,450.002,799.499,37.394,0,1,6.66,139.3,13.6,4,7,0,100
37:49.0,450.002,799.499,37.394,0,1,6.66,139.3,13.6,4,7,0,100
37:49.0,450.002,799.499,37.394,0,1,6.66,139.3,13.6,4,7,0,100
37:49.1,450.002,799.499,37.394,0,1,4.62,109.2,12.3,4,7,0,100
37:49.1,450.002,799.499,37.394,0,1,4.62,109.2,12.3,4,7,0,100
37:49.2,450.002,799.499,37.394,0,1,4.62,109.2,12.3,4,7,0,100
37:49.2,450.002,799.499,37.394,0,1,4.62,109.2,12.3,4,7,0,100
37:49.3,450.002,799.499,37.394,0,0,4.62,109.2,12.3,4,7,0,100
37:49.3,450.002,799.499,37.394,0,0,5.69,133.4,12.63,4,7,0,100
37:49.4,450.002,799.499,37.394,0,0,5.69,133.4,12.63,4,7,0,100
37:49.4,450.002,799.499,37.394,0,0,5.69,133.4,12.63,4,7,0,100
37:49.5,450.002,799.499,37.394,0,0,5.69,133.4,12.63,4,7,0,100
37:49.5,450.002,799.499,37.394,0,0,5.69,133.4,12.63,4,7,0,100
37:49.6,450.002,799.499,37.394,0,0,5.69,133.4,12.63,4,7,0,100
37:49.6,450.002,799.499,37.394,0,0,5.69,133.4,12.63,4,7,0,100
37:49.7,450.002,799.499,37.394,0,0,5.69,133.4,12.63,4,7,0,100
37:49.7,450.002,799.499,37.394,0,0,5.69,133.4,12.63,4,7,0,100
37:49.8,450.002,799.499,37.394,0,0,5.69,133.4,12.63,4,7,0,100
37:49.8,450.002,799.499,37.394,0,0,5.69,133.4,12.63,4,7,0,100
37:49.9,450.002,799.499,37.394,0,0,5.69,133.4,12.63,4,7,0,100
37:49.9,450.002,799.499,37.394,0,0,5.69,133.4,12.63,4,7,0,100
37:50.0,450.002,799.499,37.394,0,0,5.69,133.4,12.63,4,7,0,100
37:50.0,450.002,799.499,37.394,0,0,5.69,133.4,12.63,4,7,0,100
37:50.1,450.002,799.499,37.394,0,0,5.69,133.4,12.63,4,7,0,100
37:50.1,450.002,799.499,37.394,0,0,5.69,133.4,12.63,4,7,0,100
37:50.2,450.002,799.499,37.394,0,0,5.69,133.4,12.63,4,7,0,100
37:50.2,450.002,799.499,37.394,0,0,5.69,133.4,12.63,4,7,0,100
37:50.3,450.002,799.499,37.394,0,0,5.69,133.4,12.63,4,7,0,100
37:50.3,450.002,799.499,37.394,0,0,5.69,133.4,12.63,4,7,0,100
37:50.4,450.002,799.499,37.394,0,0,5.69,133.4,12.63,4,7,0,100
37:50.5,450.002,799.499,37.394,0,0,5.69,133.4,12.63,4,7,0,100
37:50.5,450.002,799.499,37.394,0,0,5.69,133.4,12.63,4,7,0,100
37:50.6,450.002,799.499,37.394,0,0,5.69,133.4,12.63,4,7,0,100
37:50.7,450.002,799.499,37.394,0,0,5.69,133.4,12.63,4,7,0,100
37:50.7,450.002,799.499,37.394,0,0,5.69,133.4,12.63,4,7,0,100
37:50.8,450.002,799.499,37.394,0,0,5.69,133.4,12.63,4,7,0,100
37:50.8,450.002,799.499,37.394,0,0,5.69,133.4,12.63,4,7,0,100
37:50.9,450.002,799.499,37.394,0,0,5.69,133.4,12.63,4,7,0,100
37:50.9,450.002,799.499,37.394,0,0,5.69,133.4,12.63,4,7,0,100
37:51.0,450.002,799.499,37.394,0,0,5.69,133.4,12.63,4,7,0,100
37:51.0,450.002,799.499,37.394,0,0,5.69,133.4,12.63,4,7,0,100
37:51.1,450.002,799.499,37.394,0,0,5.69,133.4,12.63,4,7,0,100
37:51.1,450.002,799.499,37.394,0,0,5.69,133.4,12.63,4,7,0,100
37:51.2,450.001,799.502,37.9,2.5,0,5.69,133.4,12.63,4,7,0,100
37:51.2,450.005,799.493,39.274,2.5,0,5.69,133.4,12.63,4,7,0,100
37:51.3,450.002,799.504,46.657,2.5,0,5.69,133.4,12.63,4,7,0,100
37:51.3,449.997,799.494,49.437,2.5,0,5.69,133.4,12.63,4,7,0,100
37:51.4,450.002,799.507,57.864,2.5,0,5.69,133.4,12.63,4,7,0,100
37:51.4,449.996,799.512,60.65,2.5,0,5.69,133.4,12.63,4,7,0,100
37:51.5,449.39,799.502,67.979,2.5,0,5.69,133.4,12.63,4,7,0,100
37:51.5,448.423,799.504,70.544,2.5,0,5.69,133.4,12.63,4,7,0,100
37:51.5,444.725,799.493,78.092,2.5,0,5.69,133.4,12.63,4,7,0,100
37:51.6,443.476,799.508,80.572,2.5,0,5.69,133.4,12.63,4,7,0,100
37:51.6,440.371,799.496,83.667,2.5,0,5.69,133.4,12.63,4,7,0,100
37:51.7,440.143,799.501,81.605,2.5,0,5.69,133.4,12.63,4,7,0,100
37:51.7,440.122,799.508,73.3,2.5,0,5.69,133.4,12.63,4,7,0,100
37:51.8,440.13,799.492,70.038,2.5,0,5.69,133.4,12.63,4,7,0,100
37:51.9,440.083,799.507,60.852,2.5,0,5.69,133.4,12.63,4,7,0,100
37:51.9,439.78,799.508,58.632,2.5,0,5.69,133.4,12.63,4,7,0,100
37:52.0,437.334,799.501,57.395,1.899,0,5.69,133.4,12.63,4,7,0,100
37:52.0,436.532,799.497,57.387,1.899,0,5.69,133.4,12.63,4,7,0,100
37:52.1,434.139,799.492,57.405,1.929,0,5.69,133.4,12.63,4,7,0,100
37:52.1,433.34,799.505,57.406,1.929,0,5.69,133.4,12.63,4,7,0,100
37:52.2,430.807,799.508,57.405,1.812,0,5.69,133.4,12.63,4,7,0,100
37:52.2,430.013,799.491,57.409,1.812,0,5.69,133.4,12.63,4,7,0,100
37:52.3,427.609,799.507,57.401,2.038,0,5.69,133.4,12.63,4,7,0,100
37:52.3,426.679,799.499,57.407,2.038,0,5.69,133.4,12.63,4,7,0,100
37:52.4,424.547,799.5,57.397,2.062,0,5.69,133.4,12.63,4,7,0,100
37:52.4,423.612,799.51,57.402,2.062,0,5.69,133.4,12.63,4,7,0,100
37:52.5,421.079,799.506,57.39,2.053,0,5.69,133.4,12.63,4,7,0,100
37:52.5,420.154,799.499,57.404,2.053,0,5.69,133.4,12.63,4,7,0,100
37:52.5,417.89,799.494,57.403,1.788,0,5.69,133.4,12.63,4,7,0,100
37:52.6,417.088,799.5,57.402,1.788,0,5.69,133.4,12.63,4,7,0,100
37:52.6,414.824,799.51,57.406,1.859,0,5.69,133.4,12.63,4,7,0,100
37:52.7,414.024,799.496,57.401,1.859,0,5.69,133.4,12.63,4,7,0,100
37:52.7,411.224,799.496,57.392,2.021,0,5.69,133.4,12.63,4,7,0,100
37:52.8,410.296,799.501,57.408,2.021,0,5.69,133.4,12.63,4,7,0,100
37:52.9,407.636,799.499,57.404,2.225,0,5.69,133.4,12.63,4,7,0,100
37:52.9,406.697,799.498,57.403,2.225,0,5.69,133.4,12.63,4,7,0,100
37:53.0,404.17,799.493,57.409,2.198,0,5.69,133.4,12.63,4,7,0,100
37:53.0,403.237,799.492,57.4,2.198,0,5.69,133.4,12.63,4,7,0,100
37:53.1,400.709,799.5,57.41,2.199,0,5.69,133.4,12.63,4,7,0,100
37:53.1,399.773,799.496,57.398,2.199,0,5.69,133.4,12.63,4,7,0,100
37:53.2,397.378,799.5,57.401,1.918,0,5.69,133.4,12.63,4,7,0,100
37:53.2,396.574,799.498,57.397,1.918,0,5.69,133.4,12.63,4,7,0,100
37:53.3,393.918,799.495,57.404,1.945,0,5.69,133.4,12.63,4,7,0,100
37:53.3,393.111,799.49,57.395,1.945,0,5.69,133.4,12.63,4,7,0,100
37:53.4,390.315,799.507,57.404,1.88,0,5.69,133.4,12.63,4,7,0,100
37:53.4,389.519,799.491,57.412,1.88,0,5.69,133.4,12.63,4,7,0,100
37:53.5,386.718,799.501,57.395,1.848,0,5.69,133.4,12.63,4,7,0,100
37:53.5,385.918,799.501,57.402,1.848,0,5.69,133.4,12.63,4,7,0,100
37:53.6,383.383,799.511,57.39,1.865,0,5.69,133.4,12.63,4,7,0,100
37:53.6,382.591,799.492,57.404,1.865,0,5.69,133.4,12.63,4,7,0,100
37:53.7,380.059,799.498,57.396,2.122,0,5.69,133.4,12.63,4,7,0,100
37:53.7,379.125,799.503,57.391,2.122,0,5.69,133.4,12.63,4,7,0,100
37:53.8,376.726,799.494,57.392,2.155,0,5.69,133.4,12.63,4,7,0,100
37:53.8,375.803,799.488,57.404,2.155,0,5.69,133.4,12.63,4,7,0,100
37:53.9,373.526,799.508,57.386,2.175,0,5.69,133.4,12.63,4,7,0,100
37:53.9,372.601,799.498,57.41,2.175,0,5.69,133.4,12.63,4,7,0,100
37:54.0,370.199,799.508,57.396,2.219,0,5.69,133.4,12.63,4,7,0,100
37:54.0,369.274,799.499,57.402,2.219,0,5.69,133.4,12.63,4,7,0,100
37:54.1,366.606,799.495,57.399,2.223,0,5.69,133.4,12.63,4,7,0,100
37:54.1,365.669,799.509,57.394,2.223,0,5.69,133.4,12.63,4,7,0,100
37:54.2,363.272,799.5,57.4,2.102,0,5.69,133.4,12.63,4,7,0,100
37:54.2,362.343,799.494,57.402,2.102,0,5.69,133.4,12.63,4,7,0,100
37:54.3,359.279,799.501,57.395,1.778,0,5.69,133.4,12.63,4,7,0,100
37:54.3,358.483,799.5,57.408,1.778,0,5.69,133.4,12.63,4,7,0,100
37:54.4,356.081,799.495,57.393,2.101,0,5.69,133.4,12.63,4,7,0,100
37:54.4,355.153,799.504,57.401,2.101,0,5.69,133.4,12.63,4,7,0,100
37:54.5,352.626,799.489,57.403,2.199,0,5.69,133.4,12.63,4,7,0,100
37:54.5,351.689,799.495,57.397,2.199,0,5.69,133.4,12.63,4,7,0,100
37:54.6,349.949,799.492,59.705,2.5,0,5.69,133.4,12.63,4,7,0,100
37:54.6,349.878,799.488,62.717,2.5,0,5.69,133.4,12.63,4,7,0,100
37:54.7,349.869,799.507,71.115,2.5,0,5.69,133.4,12.63,4,7,0,100
37:54.7,349.873,799.499,74.392,2.5,0,5.69,133.4,12.63,4,7,0,100
37:54.8,349.902,799.495,83.705,2.5,0,5.69,133.4,12.63,4,7,0,100
37:54.8,350.468,799.501,85.821,2.5,0,5.69,133.4,12.63,4,7,0,100
37:54.9,359.585,799.492,85.662,2.5,0,5.69,133.4,12.63,4,7,0,100
37:55.0,362.802,799.492,85.074,2.5,0,5.69,133.4,12.63,4,7,0,100
37:55.0,370.607,799.496,83.676,2.5,0,5.69,133.4,12.63,4,7,0,100
37:55.1,373.826,799.499,83.098,2.5,0,5.69,133.4,12.63,4,7,0,100
37:55.1,383.015,799.494,81.447,2.5,0,5.69,133.4,12.63,4,7,0,100
37:55.2,385.774,799.496,80.946,2.5,0,5.69,133.4,12.63,4,7,0,100
37:55.2,394.037,799.498,79.452,2.5,0,5.69,133.4,12.63,4,7,0,100
37:55.3,397.259,799.502,78.89,2.5,0,5.69,133.4,12.63,4,7,0,100
37:55.3,405.988,799.506,77.318,2.5,0,5.69,133.4,12.63,4,7,0,100
37:55.4,409.203,799.495,76.736,2.5,0,5.69,133.4,12.63,4,7,0,100
37:55.4,417.019,799.49,75.344,2.5,0,5.69,133.4,12.63,4,7,0,100
37:55.5,420.231,799.486,74.762,2.5,0,5.69,133.4,12.63,4,7,0,100
37:55.5,428.038,799.502,73.339,2.5,0,5.69,133.4,12.63,4,7,0,100
37:55.6,431.252,799.494,72.759,2.5,0,5.69,133.4,12.63,4,7,0,100
37:55.6,439.525,799.506,71.265,2.5,0,5.69,133.4,12.63,4,7,0,100
37:55.7,442.278,799.511,70.614,2.5,0,5.69,133.4,12.63,4,7,0,100
37:55.7,448.636,799.504,66.369,2.5,0,5.69,133.4,12.63,4,7,0,100
37:55.7,449.694,799.5,63.462,2.5,0,5.69,133.4,12.63,4,7,0,100
37:55.8,449.995,799.5,55.578,2.5,0,5.69,133.4,12.63,4,7,0,100
37:55.8,449.995,799.499,52.314,2.5,0,5.69,133.4,12.63,4,7,0,100
37:55.9,450.006,799.495,43.957,2.5,0,5.69,133.4,12.63,4,7,0,100
37:55.9,450.005,799.489,41.247,2.5,0,5.69,133.4,12.63,4,7,0,100
37:56.0,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:56.1,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:56.1,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:56.2,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:56.2,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:56.2,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:56.3,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:56.3,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:56.4,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:56.4,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:56.5,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:56.5,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:56.6,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:56.6,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:56.7,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:56.7,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:56.8,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:56.8,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:56.9,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:56.9,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:57.0,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:57.0,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:57.1,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:57.1,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:57.2,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:57.2,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:57.3,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:57.3,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:57.4,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:57.4,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:57.5,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:57.5,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:57.6,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:57.6,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:57.7,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:57.7,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:57.8,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:57.8,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:57.9,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:57.9,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:58.0,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:58.0,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:58.1,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:58.1,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:58.2,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:58.2,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:58.3,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:58.3,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:58.4,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:58.4,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:58.5,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:58.5,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:58.6,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:58.6,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:58.7,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:58.7,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:58.8,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:58.8,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:58.9,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:58.9,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:58.9,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:59.0,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:59.0,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:59.1,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:59.1,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:59.2,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:59.2,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:59.3,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:59.3,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:59.4,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:59.4,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:59.5,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:59.5,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:59.6,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:59.6,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:59.7,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:59.8,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:59.8,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:59.8,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:59.9,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
37:59.9,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:00.0,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:00.0,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:00.1,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:00.1,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:00.2,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:00.2,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:00.3,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:00.3,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:00.4,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:00.4,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:00.5,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:00.5,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:00.6,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:00.6,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:00.7,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:00.7,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:00.8,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:00.8,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:00.9,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:00.9,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:01.0,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:01.0,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:01.1,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:01.1,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:01.2,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:01.2,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:01.3,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:01.3,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:01.3,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:01.4,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:01.5,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:01.5,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:01.6,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:01.6,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:01.6,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:01.7,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:01.7,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:01.8,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:01.8,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:01.9,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:01.9,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:02.0,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:02.0,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:02.1,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:02.1,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:02.2,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:02.2,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:02.3,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:02.3,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:02.4,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:02.4,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:02.5,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:02.5,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:02.6,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:02.6,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:02.7,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:02.7,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:02.8,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:02.8,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:02.9,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:02.9,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:03.0,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:03.0,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:03.1,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:03.1,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:03.2,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:03.2,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:03.3,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:03.3,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:03.4,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:03.4,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:03.5,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:03.5,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:03.6,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:03.6,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:03.7,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:03.7,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:03.8,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:03.8,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:03.9,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:03.9,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:04.0,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:04.0,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:04.1,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:04.1,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:04.2,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:04.2,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:04.3,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:04.3,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:04.4,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
38:04.4,449.996,799.492,39.388,0,0,5.69,133.4,12.63,4,7,0,100
