X,Y,Z,layer_id_2MethodKmean7
1859.36,354.102,-40.5378,0
1859.33,354.156,-40.6402,0
1859.31,354.21,-40.7504,0
1859.29,354.266,-40.8208,0
1859.23,354.315,-41.0756,0
1859.16,354.364,-41.3305,0
1859.11,354.415,-41.5388,0
1858.19,351.393,-41.0574,0
1858.23,351.458,-40.9209,0
1858.29,351.529,-40.6658,0
1858.32,351.591,-40.5614,0
1858.33,351.65,-40.521,0
1858.36,351.713,-40.4175,0
1858.39,351.774,-40.3219,0
1858.4,351.834,-40.2728,0
1858.41,351.893,-40.2402,0
1858.42,351.952,-40.2077,0
1858.43,352.009,-40.1916,1
1858.45,352.071,-40.1115,1
1858.48,352.133,-40.008,1
1858.5,352.193,-39.9521,1
1858.5,352.249,-39.9439,1
1858.5,352.307,-39.9502,1
1858.5,352.364,-39.9419,1
1858.51,352.422,-39.9094,1
1858.53,352.482,-39.869,1
1858.53,352.539,-39.8686,1
1858.53,352.596,-39.8681,1
1858.54,352.653,-39.8511,1
1858.54,352.71,-39.8341,1
1858.55,352.768,-39.8258,1
1858.55,352.825,-39.8244,1
1858.56,352.883,-39.8083,1
1858.56,352.94,-39.8078,1
1858.55,352.995,-39.8375,1
1858.54,353.051,-39.8768,1
1858.54,353.106,-39.9151,1
1858.53,353.163,-39.9535,1
1858.53,353.22,-39.9365,1
1858.54,353.278,-39.9282,1
1858.54,353.334,-39.9423,1
1858.53,353.389,-39.9894,1
1858.52,353.444,-40.0355,1
1858.51,353.5,-40.0739,1
1858.5,353.555,-40.1122,1
1858.49,353.612,-40.1506,1
1858.48,353.667,-40.2055,1
1858.47,353.722,-40.2516,0
1858.46,353.778,-40.2899,0
1858.45,353.833,-40.337,0
1858.44,353.888,-40.3996,0
1858.43,353.944,-40.4458,0
1858.42,353.999,-40.5006,0
1858.4,354.055,-40.571,0
1858.36,354.106,-40.7453,0
1858.33,354.158,-40.8953,0
1858.29,354.211,-41.0298,0
1858.26,354.265,-41.1575,0
1858.17,354.31,-41.5172,0
1857.09,351.228,-41.1567,0
1857.15,351.298,-40.9162,0
1857.17,351.358,-40.8681,0
1857.18,351.418,-40.8112,0
1857.22,351.483,-40.667,0
1857.25,351.545,-40.579,0
1857.26,351.605,-40.5309,0
1857.29,351.668,-40.4109,0
1857.31,351.728,-40.3541,0
1857.31,351.786,-40.3381,0
1857.33,351.846,-40.2977,0
1857.35,351.907,-40.2176,0
1857.37,351.967,-40.1452,1
1857.39,352.027,-40.0893,1
1857.4,352.086,-40.0568,1
1857.41,352.145,-40.0087,1
1857.42,352.204,-39.9606,1
1857.43,352.263,-39.9368,1
1857.43,352.319,-39.9509,1
1857.43,352.375,-39.9581,1
1857.43,352.433,-39.9499,1
1857.44,352.49,-39.9329,1
1857.45,352.549,-39.9159,1
1857.45,352.606,-39.9154,1
1857.45,352.663,-39.9149,1
1857.45,352.72,-39.9134,1
1857.46,352.777,-39.9129,1
1857.46,352.834,-39.9037,1
1857.46,352.892,-39.8954,1
1857.46,352.948,-39.9105,1
1857.46,353.005,-39.9245,1
1857.46,353.061,-39.9318,1
1857.46,353.118,-39.9469,1
1857.44,353.171,-40.0251,1
1857.44,353.228,-40.0236,1
1857.45,353.286,-39.9988,1
1857.45,353.343,-39.9983,1
1857.45,353.401,-40.0056,1
1857.44,353.456,-40.0673,1
1857.43,353.511,-40.1144,1
1857.43,353.567,-40.1362,1
1857.42,353.623,-40.1678,1
1857.41,353.68,-40.1983,1
1857.4,353.734,-40.2445,0
1857.4,353.791,-40.2828,0
1857.39,353.846,-40.3056,0
1857.38,353.902,-40.3527,0
1857.36,353.956,-40.4542,0
1857.34,354.01,-40.5333,0
1857.33,354.066,-40.5872,0
1857.32,354.122,-40.6498,0
1857.29,354.175,-40.761,0
1857.26,354.229,-40.8789,0
1857.25,354.285,-40.926,0
1857.2,354.335,-41.1566,0
1857.1,354.381,-41.5406,0
1856.04,351.103,-41.6147,0
1856.12,351.177,-41.3003,0
1856.18,351.246,-41.0832,0
1856.22,351.312,-40.9233,0
1856.28,351.381,-40.6994,0
1856.31,351.445,-40.5871,0
1856.32,351.505,-40.5303,0
1856.34,351.564,-40.49,0
1856.36,351.625,-40.4098,0
1856.38,351.686,-40.3297,0
1856.4,351.747,-40.2815,0
1856.41,351.807,-40.2257,0
1856.44,351.868,-40.13,1
1856.45,351.926,-40.1052,1
1856.45,351.984,-40.0814,1
1856.47,352.045,-40.0323,1
1856.48,352.103,-39.993,1
1856.49,352.163,-39.9449,1
1856.5,352.22,-39.9279,1
1856.51,352.279,-39.8953,1
1856.52,352.337,-39.8793,1
1856.52,352.394,-39.8778,1
1856.53,352.452,-39.854,1
1856.54,352.51,-39.8292,1
1856.54,352.567,-39.82,1
1856.54,352.624,-39.8351,1
1856.54,352.68,-39.8346,1
1856.54,352.738,-39.8409,1
1856.54,352.793,-39.8637,1
1856.53,352.849,-39.8865,1
1856.53,352.906,-39.886,1
1856.54,352.964,-39.8846,1
1856.54,353.022,-39.8685,1
1856.55,353.079,-39.8593,1
1856.55,353.136,-39.8588,1
1856.55,353.192,-39.8661,1
1856.55,353.249,-39.8802,1
1856.54,353.305,-39.9108,1
1856.54,353.362,-39.9103,1
1856.54,353.418,-39.9408,1
1856.52,353.471,-40.0346,1
1856.51,353.526,-40.0884,1
1856.51,353.584,-40.0957,1
1856.51,353.641,-40.0943,1
1856.5,353.696,-40.1413,1
1856.49,353.751,-40.1875,1
1856.49,353.808,-40.1947,1
1856.48,353.864,-40.2253,0
1856.47,353.919,-40.2879,0
1856.46,353.974,-40.3419,0
1856.44,354.03,-40.4045,0
1856.42,354.084,-40.4991,0
1856.41,354.139,-40.553,0
1856.38,354.192,-40.6875,0
1856.37,354.248,-40.7346,0
1856.36,354.304,-40.7807,0
1856.33,354.357,-40.9152,0
1856.27,354.407,-41.1545,0
1856.24,354.461,-41.2734,0
1856.18,354.511,-41.506,0
1854.96,351.131,-41.6432,0
1855.18,351.234,-40.8022,0
1855.21,351.298,-40.69,0
1855.24,351.361,-40.5613,0
1855.28,351.426,-40.4345,0
1855.3,351.487,-40.3456,0
1855.31,351.547,-40.2975,0
1855.33,351.606,-40.2571,0
1855.34,351.665,-40.2323,0
1855.35,351.723,-40.1998,1
1855.36,351.783,-40.1439,1
1855.39,351.846,-40.0482,1
1855.4,351.904,-40.0244,1
1855.41,351.963,-39.9919,1
1855.43,352.024,-39.8962,1
1855.44,352.083,-39.8559,1
1855.45,352.141,-39.8398,1
1855.46,352.2,-39.8073,1
1855.46,352.257,-39.8068,1
1855.47,352.314,-39.8053,1
1855.48,352.372,-39.766,1
1855.48,352.429,-39.7645,1
1855.48,352.486,-39.764,1
1855.49,352.544,-39.7392,1
1855.49,352.602,-39.7465,1
1855.49,352.657,-39.7616,1
1855.49,352.714,-39.7601,1
1855.5,352.772,-39.7354,1
1855.51,352.83,-39.7115,1
1855.51,352.888,-39.7023,1
1855.52,352.945,-39.6863,1
1855.52,353.003,-39.6771,1
1855.51,353.058,-39.7232,1
1855.51,353.114,-39.7538,1
1855.51,353.17,-39.7611,1
1855.51,353.227,-39.7683,1
1855.51,353.284,-39.7669,1
1855.51,353.341,-39.7819,1
1855.5,353.396,-39.8047,1
1855.5,353.452,-39.8276,1
1855.49,353.508,-39.8582,1
1855.49,353.564,-39.8887,1
1855.48,353.62,-39.9115,1
1855.47,353.676,-39.9577,1
1855.47,353.732,-39.9805,1
1855.47,353.789,-40.0033,1
1855.45,353.843,-40.0572,1
1855.45,353.9,-40.0955,1
1855.44,353.954,-40.1417,1
1855.43,354.01,-40.1888,1
1855.43,354.067,-40.2038,1
1855.42,354.122,-40.2499,0
1855.41,354.178,-40.296,0
1855.39,354.233,-40.3829,0
1855.36,354.287,-40.4844,0
1855.35,354.342,-40.5315,0
1855.31,354.394,-40.7135,0
1855.29,354.449,-40.7917,0
1855.26,354.503,-40.9028,0
1855.23,354.556,-41.0296,0
1855.18,354.607,-41.2689,0
1855.08,354.652,-41.6529,0
1854.02,350.955,-41.6555,0
1854.15,351.04,-41.1565,0
1854.24,351.117,-40.7966,0
1854.28,351.181,-40.6688,0
1854.31,351.246,-40.541,0
1854.35,351.31,-40.4055,0
1854.38,351.374,-40.2777,0
1854.41,351.437,-40.1664,1
1854.43,351.499,-40.095,1
1854.44,351.556,-40.078,1
1854.45,351.616,-40.0377,1
1854.46,351.674,-39.9973,1
1854.47,351.733,-39.9648,1
1854.49,351.793,-39.9089,1
1854.5,351.851,-39.8841,1
1854.51,351.91,-39.8361,1
1854.53,351.97,-39.7967,1
1854.54,352.029,-39.7486,1
1854.56,352.089,-39.6927,1
1854.56,352.147,-39.668,1
1854.57,352.204,-39.6675,1
1854.57,352.261,-39.6582,1
1854.58,352.319,-39.6422,1
1854.58,352.377,-39.6174,1
1854.59,352.434,-39.6169,1
1854.59,352.491,-39.6242,1
1854.59,352.548,-39.6072,1
1854.6,352.606,-39.599,1
1854.6,352.663,-39.5897,1
1854.61,352.72,-39.5815,1
1854.61,352.777,-39.58,1
1854.61,352.834,-39.5951,1
1854.61,352.891,-39.5946,1
1854.61,352.948,-39.5853,1
1854.61,353.004,-39.6004,1
1854.61,353.059,-39.6232,1
1854.61,353.117,-39.6295,1
1854.62,353.175,-39.6057,1
1854.62,353.233,-39.5809,1
1854.62,353.288,-39.596,1
1854.61,353.344,-39.6344,1
1854.61,353.4,-39.6485,1
1854.6,353.456,-39.6868,1
1854.59,353.511,-39.7329,1
1854.6,353.568,-39.7325,1
1854.6,353.625,-39.7397,1
1854.58,353.68,-39.8014,1
1854.57,353.735,-39.8475,1
1854.57,353.792,-39.8625,1
1854.57,353.848,-39.8776,1
1854.57,353.904,-39.8995,1
1854.56,353.961,-39.9145,1
1854.55,354.016,-39.9606,1
1854.54,354.071,-40.031,1
1854.53,354.126,-40.0849,1
1854.51,354.181,-40.1553,1
1854.5,354.236,-40.2101,0
1854.49,354.291,-40.2718,0
1854.48,354.348,-40.3111,0
1854.44,354.4,-40.4602,0
1854.43,354.455,-40.5305,0
1854.4,354.509,-40.633,0
1854.39,354.566,-40.6723,0
1854.34,354.616,-40.8864,0
1854.25,354.663,-41.2451,0
1853.05,351.043,-41.2899,0
1853.17,351.127,-40.8017,0
1853.21,351.192,-40.6583,0
1853.27,351.261,-40.4431,0
1853.3,351.324,-40.3231,0
1853.31,351.384,-40.2828,0
1853.34,351.446,-40.1949,1
1853.35,351.505,-40.1468,1
1853.37,351.567,-40.0676,1
1853.38,351.626,-40.035,1
1853.39,351.685,-39.9947,1
1853.42,351.746,-39.899,1
1853.43,351.805,-39.8674,1
1853.45,351.865,-39.795,1
1853.46,351.924,-39.779,1
1853.46,351.981,-39.7698,1
1853.47,352.04,-39.746,1
1853.49,352.1,-39.6745,1
1853.5,352.157,-39.6576,1
1853.5,352.214,-39.6648,1
1853.5,352.27,-39.6634,1
1853.51,352.329,-39.6396,1
1853.51,352.386,-39.6303,1
1853.51,352.443,-39.6454,1
1853.51,352.5,-39.6449,1
1853.51,352.557,-39.6434,1
1853.51,352.613,-39.6507,1
1853.52,352.671,-39.6415,1
1853.53,352.728,-39.6099,1
1853.53,352.786,-39.6007,1
1853.54,352.844,-39.5924,1
1853.54,352.9,-39.5832,1
1853.54,352.958,-39.5905,1
1853.54,353.013,-39.6055,1
1853.54,353.07,-39.6118,1
1853.54,353.127,-39.6191,1
1853.54,353.184,-39.6187,1
1853.55,353.242,-39.5939,1
1853.55,353.298,-39.6089,1
1853.54,353.354,-39.6317,1
1853.55,353.411,-39.6303,1
1853.54,353.468,-39.6453,1
1853.53,353.522,-39.707,1
1853.53,353.578,-39.7221,1
1853.53,353.635,-39.7284,1
1853.52,353.691,-39.7512,1
1853.52,353.747,-39.774,1
1853.52,353.804,-39.7968,1
1853.51,353.86,-39.8274,1
1853.51,353.915,-39.858,1
1853.49,353.97,-39.9274,1
1853.48,354.025,-39.9745,1
1853.48,354.082,-39.9963,1
1853.47,354.139,-40.0114,1
1853.46,354.193,-40.0818,1
1853.43,354.247,-40.191,1
1853.42,354.301,-40.2614,0
1853.41,354.358,-40.2998,0
1853.39,354.412,-40.3867,0
1853.37,354.467,-40.4881,0
1853.34,354.519,-40.5983,0
1853.33,354.576,-40.6609,0
1853.27,354.626,-40.875,0
1853.19,354.673,-41.226,0
1853.11,354.722,-41.5304,0
1852.14,351.117,-41.2139,0
1852.31,351.211,-40.5595,0
1852.35,351.276,-40.4074,0
1852.36,351.336,-40.3593,0
1852.41,351.403,-40.1694,1
1852.43,351.463,-40.1203,1
1852.45,351.524,-40.0411,1
1852.46,351.583,-40.0008,1
1852.48,351.644,-39.9216,1
1852.5,351.705,-39.857,1
1852.51,351.763,-39.8254,1
1852.52,351.821,-39.8162,1
1852.53,351.88,-39.7758,1
1852.54,351.938,-39.752,1
1852.54,351.996,-39.7273,1
1852.56,352.057,-39.6636,1
1852.58,352.116,-39.6155,1
1852.58,352.174,-39.5917,1
1852.59,352.231,-39.5903,1
1852.59,352.288,-39.5742,1
1852.6,352.346,-39.565,1
1852.6,352.403,-39.5645,1
1852.6,352.459,-39.5718,1
1852.61,352.517,-39.5393,1
1852.62,352.575,-39.5145,1
1852.62,352.633,-39.5062,1
1852.62,352.689,-39.5135,1
1852.63,352.746,-39.4965,1
1852.63,352.805,-39.4805,1
1852.64,352.862,-39.479,1
1852.63,352.918,-39.5018,1
1852.64,352.974,-39.4926,1
1852.64,353.032,-39.4766,1
1852.64,353.088,-39.4994,1
1852.63,353.144,-39.53,1
1852.64,353.201,-39.5285,1
1852.63,353.256,-39.5514,1
1852.63,353.313,-39.5742,1
1852.62,353.369,-39.596,1
1852.62,353.425,-39.6111,1
1852.62,353.482,-39.6106,1
1852.63,353.539,-39.6014,1
1852.62,353.595,-39.6242,1
1852.62,353.651,-39.6626,1
1852.6,353.705,-39.7242,1
1852.59,353.761,-39.7859,1
1852.58,353.816,-39.8407,1
1852.57,353.872,-39.8713,1
1852.57,353.928,-39.8854,1
1852.57,353.984,-39.8927,1
1852.56,354.04,-39.9543,1
1852.54,354.095,-40.0092,1
1852.54,354.151,-40.0398,1
1852.52,354.205,-40.1335,1
1852.51,354.26,-40.1874,1
1852.5,354.316,-40.2345,0
1852.49,354.371,-40.2806,0
1852.46,354.426,-40.383,0
1852.44,354.479,-40.4845,0
1852.42,354.534,-40.5791,0
1852.39,354.589,-40.6815,0
1852.32,354.638,-40.9597,0
1851.22,351.217,-40.6393,0
1851.26,351.282,-40.4794,0
1851.28,351.343,-40.407,0
1851.29,351.401,-40.3823,0
1851.31,351.464,-40.3021,0
1851.33,351.524,-40.2462,0
1851.36,351.587,-40.1194,1
1851.39,351.649,-40.0315,1
1851.42,351.711,-39.928,1
1851.43,351.771,-39.8721,1
1851.44,351.829,-39.8561,1
1851.46,351.89,-39.776,1
1851.47,351.948,-39.7444,1
1851.48,352.007,-39.7118,1
1851.5,352.068,-39.6326,1
1851.52,352.129,-39.5612,1
1851.53,352.186,-39.552,1
1851.53,352.243,-39.5438,1
1851.54,352.301,-39.5268,1
1851.54,352.358,-39.5263,1
1851.54,352.415,-39.518,1
1851.55,352.473,-39.4932,1
1851.56,352.531,-39.4694,1
1851.56,352.588,-39.4758,1
1851.56,352.644,-39.483,1
1851.57,352.701,-39.4661,1
1851.58,352.759,-39.4422,1
1851.58,352.818,-39.4175,1
1851.58,352.874,-39.4248,1
1851.58,352.93,-39.4476,1
1851.58,352.987,-39.4539,1
1851.58,353.043,-39.4456,1
1851.59,353.101,-39.4364,1
1851.59,353.158,-39.4514,1
1851.58,353.213,-39.4665,1
1851.59,353.27,-39.4651,1
1851.58,353.326,-39.4956,1
1851.58,353.381,-39.5263,1
1851.57,353.438,-39.5413,1
1851.57,353.495,-39.5631,1
1851.57,353.551,-39.5704,1
1851.57,353.608,-39.5699,1
1851.57,353.664,-39.5918,1
1851.56,353.719,-39.6457,1
1851.54,353.774,-39.7083,1
1851.54,353.829,-39.7467,1
1851.53,353.884,-39.785,1
1851.52,353.939,-39.8389,1
1851.51,353.995,-39.8695,1
1851.49,354.05,-39.9467,1
1851.49,354.106,-39.9773,1
1851.48,354.162,-40.0001,1
1851.46,354.217,-40.0782,1
1851.45,354.271,-40.1642,1
1851.44,354.327,-40.2103,0
1851.42,354.382,-40.2729,0
1851.39,354.434,-40.4229,0
1851.37,354.49,-40.4768,0
1851.35,354.543,-40.5958,0
1851.32,354.598,-40.6982,0
1851.29,354.652,-40.8317,0
1851.2,354.698,-41.1992,0
1850.08,351.113,-41.4191,0
1850.19,351.192,-41.0095,0
1850.25,351.262,-40.802,0
1850.28,351.327,-40.6578,0
1850.35,351.398,-40.4027,0
1850.39,351.462,-40.2672,0
1850.4,351.522,-40.2191,0
1850.43,351.584,-40.1311,1
1850.43,351.642,-40.1063,1
1850.46,351.703,-40.0272,1
1850.47,351.763,-39.9868,1
1850.48,351.821,-39.9465,1
1850.5,351.882,-39.8673,1
1850.51,351.94,-39.8503,1
1850.53,352.001,-39.7711,1
1850.54,352.06,-39.7308,1
1850.56,352.119,-39.6905,1
1850.56,352.176,-39.6745,1
1850.57,352.235,-39.6575,1
1850.58,352.293,-39.6172,1
1850.59,352.352,-39.5778,1
1850.6,352.411,-39.5453,1
1850.6,352.467,-39.5448,1
1850.61,352.526,-39.52,1
1850.62,352.583,-39.503,1
1850.63,352.642,-39.4714,1
1850.63,352.699,-39.4544,1
1850.63,352.755,-39.4695,1
1850.63,352.811,-39.4845,1
1850.64,352.869,-39.4676,1
1850.65,352.927,-39.4282,1
1850.65,352.985,-39.419,1
1850.65,353.041,-39.4263,1
1850.65,353.098,-39.4326,1
1850.65,353.155,-39.4398,1
1850.65,353.21,-39.4627,1
1850.64,353.266,-39.501,1
1850.64,353.323,-39.4996,1
1850.65,353.381,-39.468,1
1850.66,353.438,-39.4743,1
1850.65,353.493,-39.5049,1
1850.63,353.548,-39.5821,1
1850.63,353.603,-39.6049,1
1850.63,353.66,-39.62,1
1850.63,353.716,-39.6263,1
1850.61,353.771,-39.6967,1
1850.6,353.826,-39.7428,1
1850.6,353.883,-39.7491,1
1850.59,353.938,-39.7962,1
1850.57,353.991,-39.889,1
1850.56,354.048,-39.9273,1
1850.56,354.104,-39.9501,1
1850.55,354.16,-39.9885,1
1850.53,354.214,-40.0744,1
1850.52,354.269,-40.1138,1
1850.5,354.325,-40.1997,1
1850.48,354.378,-40.3167,0
1850.45,354.431,-40.4191,0
1850.44,354.487,-40.4652,0
1850.42,354.542,-40.5676,0
1850.41,354.598,-40.6225,0
1850.36,354.648,-40.8288,0
1849.01,351.195,-41.4397,0
1849.13,351.276,-41.0069,0
1849.19,351.347,-40.7586,0
1849.24,351.414,-40.5745,0
1849.26,351.474,-40.5186,0
1849.27,351.534,-40.4618,0
1849.31,351.6,-40.3029,0
1849.33,351.66,-40.2461,0
1849.35,351.72,-40.1902,1
1849.37,351.781,-40.11,1
1849.38,351.841,-40.0542,1
1849.41,351.903,-39.975,1
1849.43,351.964,-39.8793,1
1849.46,352.025,-39.8001,1
1849.47,352.084,-39.7676,1
1849.47,352.141,-39.7593,1
1849.48,352.199,-39.7423,1
1849.48,352.257,-39.7175,1
1849.49,352.315,-39.6937,1
1849.49,352.372,-39.6923,1
1849.5,352.43,-39.6763,1
1849.51,352.489,-39.6437,1
1849.52,352.547,-39.6199,1
1849.53,352.605,-39.5796,1
1849.54,352.663,-39.5548,1
1849.54,352.72,-39.5466,1
1849.55,352.778,-39.5373,1
1849.55,352.835,-39.5291,1
1849.55,352.892,-39.5363,1
1849.56,352.949,-39.5271,1
1849.56,353.007,-39.5111,1
1849.57,353.063,-39.5019,1
1849.57,353.121,-39.4781,1
1849.57,353.179,-39.4844,1
1849.57,353.234,-39.515,1
1849.57,353.291,-39.5222,1
1849.57,353.347,-39.5363,1
1849.56,353.403,-39.5669,1
1849.56,353.459,-39.582,1
1849.56,353.516,-39.597,1
1849.55,353.571,-39.6276,1
1849.55,353.628,-39.6495,1
1849.55,353.684,-39.6568,1
1849.53,353.739,-39.7184,1
1849.52,353.794,-39.7723,1
1849.51,353.849,-39.8272,1
1849.51,353.905,-39.8335,1
1849.51,353.962,-39.8407,1
1849.5,354.018,-39.8869,1
1849.49,354.073,-39.9408,1
1849.47,354.127,-40.0112,1
1849.46,354.183,-40.0738,1
1849.44,354.237,-40.1588,1
1849.43,354.293,-40.1903,1
1849.43,354.35,-40.2131,0
1849.42,354.405,-40.2515,0
1849.39,354.458,-40.3927,0
1849.37,354.512,-40.4874,0
1849.34,354.566,-40.6054,0
1849.31,354.62,-40.7233,0
1849.25,354.67,-40.9695,0
1849.17,354.718,-41.3049,0
1849.08,354.765,-41.6666,0
1848.04,351.31,-41.6147,0
1848.26,351.413,-40.7651,0
1848.3,351.477,-40.6208,0
1848.33,351.541,-40.5008,0
1848.36,351.605,-40.3818,0
1848.39,351.666,-40.2861,0
1848.41,351.727,-40.2059,1
1848.44,351.79,-40.1102,1
1848.45,351.851,-40.0466,1
1848.47,351.909,-40.0063,1
1848.48,351.968,-39.9737,1
1848.49,352.029,-39.9091,1
1848.53,352.092,-39.759,1
1848.55,352.152,-39.7197,1
1848.55,352.208,-39.726,1
1848.55,352.266,-39.7177,1
1848.56,352.325,-39.6852,1
1848.57,352.383,-39.6604,1
1848.58,352.441,-39.621,1
1848.59,352.499,-39.5963,1
1848.6,352.557,-39.5715,1
1848.6,352.614,-39.571,1
1848.6,352.671,-39.5705,1
1848.61,352.729,-39.5535,1
1848.61,352.786,-39.5452,1
1848.62,352.844,-39.5205,1
1848.63,352.902,-39.4802,1
1848.64,352.962,-39.4408,1
1848.64,353.017,-39.4627,1
1848.63,353.072,-39.5088,1
1848.63,353.129,-39.5083,1
1848.64,353.187,-39.4923,1
1848.64,353.243,-39.5064,1
1848.63,353.299,-39.5292,1
1848.63,353.355,-39.5598,1
1848.62,353.41,-39.5904,1
1848.62,353.466,-39.621,1
1848.6,353.521,-39.6749,1
1848.6,353.577,-39.7054,1
1848.6,353.634,-39.704,1
1848.61,353.692,-39.6715,1
1848.61,353.749,-39.6943,1
1848.6,353.804,-39.7482,1
1848.59,353.859,-39.771,1
1848.59,353.916,-39.786,1
1848.58,353.972,-39.8321,1
1848.56,354.025,-39.9103,1
1848.56,354.082,-39.9487,1
1848.54,354.136,-40.0103,1
1848.54,354.193,-40.0331,1
1848.53,354.249,-40.0637,1
1848.51,354.303,-40.1496,1
1848.5,354.358,-40.22,0
1848.48,354.412,-40.2982,0
1848.47,354.469,-40.3375,0
1848.44,354.522,-40.4545,0
1848.41,354.576,-40.5734,0
1848.39,354.63,-40.6759,0
1848.36,354.684,-40.8016,0
1848.32,354.737,-40.9526,0
1848.26,354.787,-41.2074,0
1848.21,354.838,-41.4234,0
1848.15,354.889,-41.6647,0
1846.98,351.432,-41.6068,0
1847.18,351.53,-40.8204,0
1847.21,351.593,-40.7081,0
1847.27,351.663,-40.4774,0
1847.3,351.726,-40.3652,0
1847.33,351.788,-40.2772,0
1847.35,351.849,-40.1815,1
1847.37,351.909,-40.1257,1
1847.38,351.968,-40.0931,1
1847.39,352.027,-40.0605,1
1847.41,352.088,-39.9969,1
1847.42,352.146,-39.9644,1
1847.44,352.207,-39.8852,1
1847.46,352.267,-39.8215,1
1847.47,352.325,-39.789,1
1847.47,352.383,-39.7798,1
1847.48,352.44,-39.7637,1
1847.49,352.499,-39.7467,1
1847.5,352.557,-39.7151,1
1847.5,352.615,-39.6981,1
1847.51,352.672,-39.6899,1
1847.51,352.729,-39.6962,1
1847.51,352.786,-39.6879,1
1847.52,352.844,-39.6709,1
1847.52,352.901,-39.6704,1
1847.52,352.958,-39.6612,1
1847.53,353.016,-39.6452,1
1847.53,353.073,-39.6437,1
1847.54,353.131,-39.6199,1
1847.54,353.188,-39.6107,1
1847.54,353.245,-39.618,1
1847.54,353.301,-39.633,1
1847.54,353.358,-39.6393,1
1847.54,353.413,-39.6622,1
1847.53,353.47,-39.6849,1
1847.53,353.526,-39.7,1
1847.53,353.583,-39.7063,1
1847.54,353.641,-39.698,1
1847.54,353.696,-39.7131,1
1847.53,353.752,-39.7437,1
1847.52,353.808,-39.7898,1
1847.51,353.863,-39.8282,1
1847.51,353.92,-39.851,1
1847.51,353.977,-39.8651,1
1847.5,354.032,-39.8956,1
1847.5,354.089,-39.9029,1
1847.49,354.144,-39.9568,1
1847.47,354.198,-40.0427,1
1847.45,354.252,-40.1364,1
1847.44,354.308,-40.1835,1
1847.43,354.364,-40.2141,0
1847.43,354.421,-40.2369,0
1847.4,354.475,-40.3461,0
1847.38,354.529,-40.4563,0
1847.37,354.584,-40.5034,0
1847.35,354.639,-40.5816,0
1847.32,354.692,-40.6995,0
1847.28,354.746,-40.8505,0
1847.25,354.8,-40.9849,0
1847.2,354.851,-41.1922,0
1847.16,354.903,-41.384,0
1845.93,351.403,-41.522,0
1846.0,351.474,-41.2553,0
1846.07,351.545,-40.9983,0
1846.14,351.617,-40.7345,0
1846.19,351.685,-40.5193,0
1846.23,351.749,-40.3993,0
1846.25,351.811,-40.2958,0
1846.27,351.872,-40.2312,0
1846.29,351.931,-40.1831,1
1846.32,351.994,-40.0719,1
1846.33,352.053,-40.0238,1
1846.34,352.113,-39.9835,1
1846.35,352.171,-39.9587,1
1846.37,352.23,-39.9106,1
1846.38,352.289,-39.8703,1
1846.38,352.345,-39.8698,1
1846.39,352.404,-39.8528,1
1846.39,352.462,-39.8289,1
1846.41,352.521,-39.7887,1
1846.42,352.58,-39.7406,1
1846.43,352.638,-39.7235,1
1846.44,352.696,-39.692,1
1846.44,352.753,-39.675,1
1846.45,352.812,-39.6589,1
1846.45,352.869,-39.6575,1
1846.45,352.925,-39.6648,1
1846.46,352.983,-39.6555,1
1846.46,353.04,-39.6395,1
1846.46,353.097,-39.6546,1
1846.46,353.153,-39.6609,1
1846.46,353.21,-39.6681,1
1846.47,353.268,-39.6589,1
1846.47,353.324,-39.6507,1
1846.47,353.382,-39.6414,1
1846.48,353.439,-39.6254,1
1846.48,353.496,-39.6249,1
1846.48,353.553,-39.639,1
1846.47,353.608,-39.6851,1
1846.46,353.663,-39.7312,1
1846.46,353.719,-39.7541,1
1846.46,353.776,-39.7613,1
1846.45,353.833,-39.7764,1
1846.46,353.889,-39.7827,1
1846.45,353.946,-39.7977,1
1846.45,354.002,-39.8128,1
1846.44,354.057,-39.8744,1
1846.43,354.113,-39.9205,1
1846.41,354.168,-39.9832,1
1846.41,354.223,-40.0215,1
1846.4,354.28,-40.0443,1
1846.4,354.337,-40.0516,1
1846.4,354.393,-40.0744,1
1846.38,354.447,-40.1603,1
1846.34,354.5,-40.3094,0
1846.32,354.554,-40.4108,0
1846.31,354.61,-40.4579,0
1846.29,354.664,-40.5526,0
1846.26,354.718,-40.6783,0
1846.24,354.773,-40.7574,0
1846.19,354.825,-40.9559,0
1846.14,354.876,-41.1545,0
1846.11,354.929,-41.3064,0
1846.03,354.978,-41.6273,0
1845.04,351.463,-41.3456,0
1845.14,351.539,-40.9837,0
