X,Y,Z,layer_id_5MethodGeometryBased,layer_id,proc_I,proc_U,proc_WFS,proc_speed,matched_layer_id
1824.99,351.447,-41.5068,1,1,136.7,12.99,5.73,0.6187967032967066,1
1825.11,355.201,-41.5135,1,1,136.7,12.99,5.73,0.634432496075338,1
1825.14,351.535,-40.9205,1,1,136.7,12.99,5.73,0.6383414442700256,1
1825.22,351.61,-40.609,1,1,136.7,12.99,5.73,0.6487653061224465,1
1825.23,355.156,-41.0402,1,1,136.7,12.99,5.73,0.6500682888539993,1
1825.27,351.678,-40.4249,1,1,136.7,12.99,5.73,0.653,1
1825.29,351.739,-40.3447,1,1,136.7,12.99,5.73,0.653,1
1825.29,355.106,-40.793,1,1,136.7,12.99,5.73,0.653,1
1825.31,351.8,-40.2646,1,1,136.7,12.99,5.73,0.653,1
1825.34,351.862,-40.1689,1,1,136.7,12.99,5.73,0.653,1
1825.34,355.054,-40.611,1,1,136.7,12.99,5.73,0.653,1
1825.35,354.998,-40.5397,1,1,136.7,12.99,5.73,0.653,1
1825.36,351.923,-40.1043,1,1,136.7,12.99,5.73,0.653,1
1825.37,351.983,-40.0639,1,1,136.7,12.99,5.73,0.653,1
1825.39,354.945,-40.3984,1,1,136.7,12.99,5.73,0.653,1
1825.4,354.89,-40.327,1,1,136.7,12.99,5.73,0.653,1
1825.4,352.045,-39.9449,1,1,136.7,12.99,5.73,0.653,1
1825.41,354.834,-40.2732,1,1,136.7,12.99,5.73,0.653,1
1825.42,352.106,-39.8813,1,1,136.7,12.99,5.73,0.653,1
1825.44,354.781,-40.1474,1,1,136.7,12.99,5.73,0.653,1
1825.44,352.166,-39.8176,1,1,136.7,12.99,5.73,0.653,1
1825.45,352.226,-39.7608,1,1,136.7,12.99,5.73,0.653,1
1825.46,354.726,-40.0848,1,1,136.7,12.99,5.73,0.653,1
1825.47,354.67,-40.0387,1,1,136.7,12.99,5.73,0.653,1
1825.47,352.285,-39.7214,1,1,136.7,12.99,5.73,0.653,1
1825.48,352.344,-39.6811,1,1,136.7,12.99,5.73,0.653,1
1825.48,354.615,-39.9994,1,1,136.7,12.99,5.73,0.653,1
1825.49,352.403,-39.633,1,1,136.7,12.99,5.73,0.653,1
1825.5,352.462,-39.5927,1,1,136.7,12.99,5.73,0.653,1
1825.5,354.56,-39.9057,1,1,136.7,12.99,5.73,0.653,1
1825.51,352.52,-39.5679,1,1,136.7,12.99,5.73,0.653,1
1825.51,354.506,-39.8363,1,1,136.7,12.99,5.73,0.653,1
1825.52,354.449,-39.8212,1,1,136.7,12.99,5.73,0.653,1
1825.52,354.393,-39.7906,1,1,136.7,12.99,5.73,0.653,1
1825.52,352.578,-39.5519,1,1,136.7,12.99,5.73,0.653,1
1825.53,352.635,-39.5349,1,1,136.7,12.99,5.73,0.6530696517412942,1
1825.54,354.282,-39.6897,1,1,136.7,12.99,5.73,0.6532686567164183,1
1825.54,354.338,-39.7125,1,1,136.7,12.99,5.73,0.6532686567164183,1
1825.54,352.695,-39.479,1,1,136.7,12.99,5.73,0.6532686567164183,1
1825.54,354.225,-39.6756,1,1,136.7,12.99,5.73,0.6532686567164183,1
1825.55,354.169,-39.6528,1,1,136.7,12.99,5.73,0.6534676616915425,1
1825.55,352.754,-39.4552,1,1,136.7,12.99,5.73,0.6534676616915425,1
1825.56,352.812,-39.4305,1,1,136.7,12.99,5.73,0.6536666666666667,1
1825.56,352.983,-39.428,1,1,136.7,12.99,5.73,0.6536666666666667,1
1825.56,352.926,-39.4285,1,1,136.7,12.99,5.73,0.6536666666666667,1
1825.56,352.868,-39.4222,1,1,136.7,12.99,5.73,0.6536666666666667,1
1825.57,354.116,-39.5746,1,1,136.7,12.99,5.73,0.6538656716417909,1
1825.57,353.04,-39.4033,1,1,136.7,12.99,5.73,0.6538656716417909,1
1825.58,353.155,-39.3867,1,1,136.7,12.99,5.73,0.654064676616915,1
1825.58,354.06,-39.5285,1,1,136.7,12.99,5.73,0.654064676616915,1
1825.58,353.891,-39.4765,1,1,136.7,12.99,5.73,0.654064676616915,1
1825.58,353.948,-39.476,1,1,136.7,12.99,5.73,0.654064676616915,1
1825.59,353.835,-39.4537,1,1,136.7,12.99,5.73,0.6542636815920392,1
1825.59,354.005,-39.4746,1,1,136.7,12.99,5.73,0.6542636815920392,1
1825.59,353.213,-39.3542,1,1,136.7,12.99,5.73,0.6542636815920392,1
1825.59,353.723,-39.4168,1,1,136.7,12.99,5.73,0.6542636815920392,1
1825.59,353.779,-39.4319,1,1,136.7,12.99,5.73,0.6542636815920392,1
1825.59,353.099,-39.3562,1,1,136.7,12.99,5.73,0.6542636815920392,1
1825.6,353.384,-39.3362,1,1,136.7,12.99,5.73,0.6544626865671634,1
1825.6,353.328,-39.3212,1,1,136.7,12.99,5.73,0.6544626865671634,1
1825.6,353.553,-39.3726,1,1,136.7,12.99,5.73,0.6544626865671634,1
1825.6,353.666,-39.394,1,1,136.7,12.99,5.73,0.6544626865671634,1
1825.6,353.61,-39.379,1,1,136.7,12.99,5.73,0.6544626865671634,1
1825.6,353.441,-39.3425,1,1,136.7,12.99,5.73,0.6544626865671634,1
1825.6,353.272,-39.3217,1,1,136.7,12.99,5.73,0.6544626865671634,1
1825.6,353.498,-39.3498,1,1,136.7,12.99,5.73,0.6544626865671634,1
1826.01,351.428,-41.6663,1,1,136.7,12.99,5.73,0.6626218905472636,1
1826.14,351.513,-41.1742,1,1,136.7,12.99,5.73,0.665,1
1826.15,355.303,-41.6466,1,1,136.7,12.99,5.73,0.665,1
1826.21,355.251,-41.4296,1,1,136.7,12.99,5.73,0.665,1
1826.26,355.2,-41.1971,1,1,136.7,12.99,5.73,0.665,1
1826.28,351.6,-40.6228,1,1,136.7,12.99,5.73,0.665,1
1826.33,351.667,-40.4309,1,1,136.7,12.99,5.73,0.665,1
1826.34,355.151,-40.8782,1,1,136.7,12.99,5.73,0.665,1
1826.35,351.728,-40.3585,1,1,136.7,12.99,5.73,0.665,1
1826.36,355.096,-40.7836,1,1,136.7,12.99,5.73,0.665,1
1826.39,351.793,-40.2152,1,1,136.7,12.99,5.73,0.665,1
1826.41,351.854,-40.1428,1,1,136.7,12.99,5.73,0.665,1
1826.41,355.044,-40.5772,1,1,136.7,12.99,5.73,0.665,1
1826.43,354.989,-40.5146,1,1,136.7,12.99,5.73,0.6630118890356498,1
1826.43,351.915,-40.0869,1,1,136.7,12.99,5.73,0.6630118890356498,1
1826.45,351.975,-39.999,1,1,136.7,12.99,5.73,0.6607397622192716,1
1826.46,354.936,-40.3724,1,1,136.7,12.99,5.73,0.6596036988110825,1
1826.48,354.881,-40.302,1,1,136.7,12.99,5.73,0.6573315719947043,1
1826.48,352.037,-39.9111,1,1,136.7,12.99,5.73,0.6573315719947043,1
1826.49,352.096,-39.8795,1,1,136.7,12.99,5.73,0.6561955085865151,1
1826.49,354.825,-40.2549,1,1,136.7,12.99,5.73,0.6561955085865151,1
1826.5,352.156,-39.8227,1,1,136.7,12.99,5.73,0.655059445178326,1
1826.51,354.772,-40.1369,1,1,136.7,12.99,5.73,0.653923381770137,1
1826.52,352.215,-39.7746,1,1,136.7,12.99,5.73,0.6527873183619478,1
1826.53,354.716,-40.0831,1,1,136.7,12.99,5.73,0.6516512549537588,1
1826.54,354.661,-40.0204,1,1,136.7,12.99,5.73,0.6505151915455697,1
1826.54,352.276,-39.7032,1,1,136.7,12.99,5.73,0.6505151915455697,1
1826.55,352.335,-39.6628,1,1,136.7,12.99,5.73,0.6493791281373805,1
1826.56,354.55,-39.9195,1,1,136.7,12.99,5.73,0.6482430647291915,1
1826.56,354.606,-39.9501,1,1,136.7,12.99,5.73,0.6482430647291915,1
1826.56,352.394,-39.6235,1,1,136.7,12.99,5.73,0.6482430647291915,1
1826.57,352.453,-39.5909,1,1,136.7,12.99,5.73,0.6471070013210023,1
1826.58,354.495,-39.8423,1,1,136.7,12.99,5.73,0.6459709379128132,1
1826.58,352.511,-39.5661,1,1,136.7,12.99,5.73,0.6459709379128132,1
1826.59,352.567,-39.5579,1,1,136.7,12.99,5.73,0.6448348745046242,1
1826.59,354.44,-39.803,1,1,136.7,12.99,5.73,0.6448348745046242,1
1826.59,354.384,-39.7733,1,1,136.7,12.99,5.73,0.6448348745046242,1
1826.6,352.627,-39.502,1,1,136.7,12.99,5.73,0.643698811096435,1
1826.61,352.799,-39.4841,1,1,136.7,12.99,5.73,0.642562747688246,1
1826.61,354.329,-39.7029,1,1,136.7,12.99,5.73,0.642562747688246,1
1826.61,352.743,-39.4768,1,1,136.7,12.99,5.73,0.642562747688246,1
1826.61,352.686,-39.4695,1,1,136.7,12.99,5.73,0.642562747688246,1
1826.62,354.275,-39.6335,1,1,136.7,12.99,5.73,0.6414266842800569,1
1826.62,352.858,-39.4515,1,1,136.7,12.99,5.73,0.6414266842800569,1
1826.63,352.915,-39.4345,1,1,136.7,12.99,5.73,0.640290620871842,1
1826.63,354.219,-39.6029,1,1,136.7,12.99,5.73,0.640290620871842,1
1826.63,354.162,-39.5801,1,1,136.7,12.99,5.73,0.640290620871842,1
1826.64,354.105,-39.5651,1,1,136.7,12.99,5.73,0.6391545574636528,1
1826.64,352.973,-39.4107,1,1,136.7,12.99,5.73,0.6391545574636528,1
1826.65,353.089,-39.3621,1,1,136.7,12.99,5.73,0.6380184940554637,1
1826.65,354.051,-39.5189,1,1,136.7,12.99,5.73,0.6380184940554637,1
1826.65,353.032,-39.3704,1,1,136.7,12.99,5.73,0.6380184940554637,1
1826.65,353.145,-39.3762,1,1,136.7,12.99,5.73,0.6380184940554637,1
1826.66,353.543,-39.3942,1,1,136.7,12.99,5.73,0.6368824306472746,1
1826.66,353.43,-39.3718,1,1,136.7,12.99,5.73,0.6368824306472746,1
1826.66,353.317,-39.3582,1,1,136.7,12.99,5.73,0.6368824306472746,1
1826.66,353.26,-39.3587,1,1,136.7,12.99,5.73,0.6368824306472746,1
1826.66,353.599,-39.3927,1,1,136.7,12.99,5.73,0.6368824306472746,1
1826.66,353.486,-39.3946,1,1,136.7,12.99,5.73,0.6368824306472746,1
1826.66,353.712,-39.4228,1,1,136.7,12.99,5.73,0.6368824306472746,1
1826.66,353.657,-39.4,1,1,136.7,12.99,5.73,0.6368824306472746,1
1826.66,353.203,-39.3602,1,1,136.7,12.99,5.73,0.6368824306472746,1
1826.66,353.374,-39.3577,1,1,136.7,12.99,5.73,0.6368824306472746,1
1826.66,353.996,-39.465,1,1,136.7,12.99,5.73,0.6368824306472746,1
1826.66,353.939,-39.45,1,1,136.7,12.99,5.73,0.6368824306472746,1
1826.66,353.882,-39.4437,1,1,136.7,12.99,5.73,0.6368824306472746,1
1826.66,353.77,-39.4291,1,1,136.7,12.99,5.73,0.6368824306472746,1
1826.66,353.825,-39.4442,1,1,136.7,12.99,5.73,0.6368824306472746,1
1827.0,351.424,-41.478,1,1,136.7,12.99,5.73,0.5982562747688194,1
1827.1,355.175,-41.573,1,1,136.7,12.99,5.73,0.5868956406869285,1
1827.18,351.521,-40.7478,1,1,136.8519148936184,12.98821276595743,5.740276595744777,0.579,1
1827.23,351.586,-40.5958,1,1,137.5753191489372,12.979702127659563,5.789212765957519,0.579,1
1827.24,355.133,-41.0036,1,1,137.72000000000097,12.977999999999989,5.799000000000067,0.579,1
1827.28,351.655,-40.3883,1,1,138.298723404256,12.971191489361694,5.838148936170261,0.579,1
1827.3,351.715,-40.3159,1,1,138.58808510638355,12.967787234042547,5.857723404255358,0.579,1
1827.34,351.78,-40.1726,1,1,139.1668085106386,12.960978723404251,5.896872340425551,0.579,1
1827.34,355.086,-40.6206,1,1,139.1668085106386,12.960978723404251,5.896872340425551,0.579,1
1827.36,355.031,-40.5425,1,1,139.4561702127661,12.957574468085104,5.916446808510648,0.579,1
1827.36,351.842,-40.1012,1,1,139.4561702127661,12.957574468085104,5.916446808510648,0.579,1
1827.37,351.901,-40.0522,1,1,139.60085106382985,12.95587234042553,5.9262340425531965,0.579,1
1827.4,354.978,-40.3847,1,1,140.03489361702444,12.950765957446771,5.955595744681065,0.579,1
1827.4,351.964,-39.9487,1,1,140.03489361702444,12.950765957446771,5.955595744681065,0.579,1
1827.41,354.923,-40.3221,1,1,140.1,12.95,5.96,0.5789847856154904,1
1827.42,354.868,-40.2594,1,1,140.1,12.95,5.96,0.5789571230982014,1
1827.42,352.023,-39.9006,1,1,140.1,12.95,5.96,0.5789571230982014,1
1827.43,352.083,-39.8525,1,1,140.1,12.95,5.96,0.5789294605809123,1
1827.44,352.142,-39.8121,1,1,140.1,12.95,5.96,0.5789017980636233,1
1827.45,354.814,-40.1337,1,1,140.1,12.95,5.96,0.5788741355463343,1
1827.46,354.759,-40.0788,1,1,140.1,12.95,5.96,0.5788464730290452,1
1827.46,352.203,-39.7407,1,1,140.1,12.95,5.96,0.5788464730290452,1
1827.48,354.704,-40.0172,1,1,140.1,12.95,5.96,0.5787911479944671,1
1827.48,352.263,-39.6693,1,1,140.1,12.95,5.96,0.5787911479944671,1
1827.49,352.32,-39.6523,1,1,140.1,12.95,5.96,0.578763485477178,1
1827.5,352.379,-39.6207,1,1,140.1,12.95,5.96,0.578735822959889,1
1827.51,352.438,-39.5882,1,1,140.1,12.95,5.96,0.5787081604426,1
1827.51,354.65,-39.8992,1,1,140.1,12.95,5.96,0.5787081604426,1
1827.51,354.594,-39.8687,1,1,140.1,12.95,5.96,0.5787081604426,1
1827.52,354.481,-39.8075,1,1,140.1,12.95,5.96,0.578680497925311,1
1827.52,352.496,-39.5634,1,1,140.1,12.95,5.96,0.578680497925311,1
1827.52,354.538,-39.8458,1,1,140.1,12.95,5.96,0.578680497925311,1
1827.53,354.426,-39.7847,1,1,140.1,12.95,5.96,0.5786528354080219,1
1827.53,352.555,-39.5241,1,1,140.1,12.95,5.96,0.5786528354080219,1
1827.53,352.612,-39.5148,1,1,140.1,12.95,5.96,0.5786528354080219,1
1827.54,352.669,-39.5143,1,1,140.1,12.95,5.96,0.5786251728907329,1
1827.54,352.727,-39.4896,1,1,140.1,12.95,5.96,0.5786251728907329,1
1827.54,354.37,-39.723,1,1,140.1,12.95,5.96,0.5786251728907329,1
1827.55,354.315,-39.7002,1,1,140.1,12.95,5.96,0.5785975103734438,1
1827.56,352.787,-39.4415,1,1,140.1,12.95,5.96,0.5785698478561547,1
1827.56,354.26,-39.6308,1,1,140.1,12.95,5.96,0.5785698478561547,1
1827.56,354.203,-39.608,1,1,140.1,12.95,5.96,0.5785698478561547,1
1827.57,352.902,-39.4007,1,1,140.1,12.95,5.96,0.5785421853388657,1
1827.57,354.148,-39.5851,1,1,140.1,12.95,5.96,0.5785421853388657,1
1827.57,352.959,-39.4002,1,1,140.1,12.95,5.96,0.5785421853388657,1
1827.57,353.015,-39.4065,1,1,140.1,12.95,5.96,0.5785421853388657,1
1827.57,352.845,-39.3944,1,1,140.1,12.95,5.96,0.5785421853388657,1
1827.57,354.091,-39.5623,1,1,140.1,12.95,5.96,0.5785421853388657,1
1827.58,353.13,-39.3978,1,1,140.1,12.95,5.96,0.5785145228215767,1
1827.58,353.072,-39.406,1,1,140.1,12.95,5.96,0.5785145228215767,1
1827.58,354.036,-39.5317,1,1,140.1,12.95,5.96,0.5785145228215767,1
1827.59,353.81,-39.4647,1,1,140.1,12.95,5.96,0.5784868603042876,1
1827.59,353.981,-39.4778,1,1,140.1,12.95,5.96,0.5784868603042876,1
1827.59,353.924,-39.455,1,1,140.1,12.95,5.96,0.5784868603042876,1
1827.59,353.64,-39.4361,1,1,140.1,12.95,5.96,0.5784868603042876,1
1827.59,353.697,-39.4434,1,1,140.1,12.95,5.96,0.5784868603042876,1
1827.59,353.753,-39.4585,1,1,140.1,12.95,5.96,0.5784868603042876,1
1827.59,353.585,-39.4142,1,1,140.1,12.95,5.96,0.5784868603042876,1
1827.59,353.358,-39.3783,1,1,140.1,12.95,5.96,0.5784868603042876,1
1827.59,353.188,-39.3497,1,1,140.1,12.95,5.96,0.5784868603042876,1
1827.59,353.867,-39.4565,1,1,140.1,12.95,5.96,0.5784868603042876,1
1827.6,353.416,-39.3535,1,1,140.1,12.95,5.96,0.5784591977869986,1
1827.6,353.529,-39.3681,1,1,140.1,12.95,5.96,0.5784591977869986,1
1827.6,353.302,-39.3477,1,1,140.1,12.95,5.96,0.5784591977869986,1
1827.6,353.246,-39.3405,1,1,140.1,12.95,5.96,0.5784591977869986,1
1827.61,353.475,-39.3142,1,1,140.1,12.95,5.96,0.5784315352697096,1
1828.08,351.357,-41.3908,1,1,140.1,12.95,5.96,0.5771313969571233,1
1828.15,355.216,-41.6208,1,1,140.1,12.95,5.96,0.577,1
1828.18,351.437,-40.989,1,1,140.1,12.95,5.96,0.577,1
1828.27,351.511,-40.6688,1,1,140.1,12.95,5.96,0.577,1
1828.28,355.174,-41.0989,1,1,140.1,12.95,5.96,0.577,1
1828.31,351.577,-40.5168,1,1,140.1,12.95,5.96,0.577,1
1828.34,351.641,-40.389,1,1,140.1,12.95,5.96,0.577,1
1828.36,355.125,-40.78,1,1,140.1,12.95,5.96,0.577,1
1828.36,351.701,-40.3166,1,1,140.1,12.95,5.96,0.577,1
1828.41,351.767,-40.15,1,1,140.1,12.95,5.96,0.5814382022472013,1
1828.41,355.074,-40.5737,1,1,140.1,12.95,5.96,0.5814382022472013,1
1828.43,351.829,-40.0776,1,1,140.1,12.95,5.96,0.5836853932584355,1
1828.44,355.02,-40.4635,1,1,140.1,12.95,5.96,0.5848089887640525,1
1828.45,351.891,-39.9897,1,1,140.1,12.95,5.96,0.5859325842696695,1
1828.47,351.952,-39.9105,1,1,140.1,12.95,5.96,0.5881797752809037,1
1828.47,354.965,-40.3533,1,1,140.1,12.95,5.96,0.5881797752809037,1
1828.48,354.91,-40.2752,1,1,140.1,12.95,5.96,0.5893033707865207,1
1828.49,352.011,-39.8701,1,1,140.1,12.95,5.96,0.5904269662921378,1
1828.5,352.071,-39.822,1,1,140.1,12.95,5.96,0.5915505617977549,1
1828.51,354.857,-40.1417,1,1,140.1,12.95,5.96,0.5926741573033719,1
1828.52,352.132,-39.7429,1,1,140.1,12.95,5.96,0.5937977528089889,1
1828.53,354.801,-40.0868,1,1,140.1,12.95,5.96,0.594921348314606,1
1828.53,352.19,-39.7103,1,1,140.1,12.95,5.96,0.594921348314606,1
1828.54,354.747,-40.0329,1,1,140.1,12.95,5.96,0.5960449438202231,1
1828.55,352.25,-39.6467,1,1,140.1,12.95,5.96,0.5971685393258401,1
1828.56,352.366,-39.6049,1,1,140.1,12.95,5.96,0.5982921348314572,1
1828.56,352.308,-39.6219,1,1,140.1,12.95,5.96,0.5982921348314572,1
1828.56,354.692,-39.9548,1,1,140.1,12.95,5.96,0.5982921348314572,1
1828.57,354.636,-39.8999,1,1,140.1,12.95,5.96,0.5994157303370742,1
1828.57,352.425,-39.5733,1,1,140.1,12.95,5.96,0.5994157303370742,1
1828.59,352.484,-39.5252,1,1,140.1,12.95,5.96,0.6016629213483083,1
1828.59,354.582,-39.8227,1,1,140.1,12.95,5.96,0.6016629213483083,1
1828.59,354.526,-39.7921,1,1,140.1,12.95,5.96,0.6016629213483083,1
1828.6,354.47,-39.7528,1,1,140.1,12.95,5.96,0.6027865168539254,1
1828.6,352.543,-39.4927,1,1,140.1,12.95,5.96,0.6027865168539254,1
1828.61,352.601,-39.4689,1,1,140.1,12.95,5.96,0.6039101123595424,1
1828.61,352.659,-39.4441,1,1,140.1,12.95,5.96,0.6039101123595424,1
1828.62,354.415,-39.6756,1,1,140.1,12.95,5.96,0.6050337078651595,1
1828.62,352.773,-39.4344,1,1,140.1,12.95,5.96,0.6050337078651595,1
1828.62,352.83,-39.4417,1,1,140.1,12.95,5.96,0.6050337078651595,1
1828.62,354.302,-39.6455,1,1,140.1,12.95,5.96,0.6050337078651595,1
1828.62,354.359,-39.6528,1,1,140.1,12.95,5.96,0.6050337078651595,1
1828.62,352.716,-39.4281,1,1,140.1,12.95,5.96,0.6050337078651595,1
1828.63,354.247,-39.5994,1,1,140.1,12.95,5.96,0.6061573033708021,1
1828.63,352.945,-39.4086,1,1,140.1,12.95,5.96,0.6061573033708021,1
1828.63,352.887,-39.4247,1,1,140.1,12.95,5.96,0.6061573033708021,1
1828.64,353.058,-39.4067,1,1,140.1,12.95,5.96,0.6072808988764191,1
1828.64,353.001,-39.4072,1,1,140.1,12.95,5.96,0.6072808988764191,1
1828.64,353.115,-39.4062,1,1,140.1,12.95,5.96,0.6072808988764191,1
1828.64,354.191,-39.5688,1,1,140.1,12.95,5.96,0.6072808988764191,1
1828.65,354.136,-39.5149,1,1,140.1,12.95,5.96,0.6084044943820363,1
1828.65,354.079,-39.4931,1,1,140.1,12.95,5.96,0.6084044943820363,1
1828.65,353.231,-39.3654,1,1,140.1,12.95,5.96,0.6084044943820363,1
1828.65,353.173,-39.3892,1,1,140.1,12.95,5.96,0.6084044943820363,1
1828.65,354.023,-39.4858,1,1,140.1,12.95,5.96,0.6084044943820363,1
1828.65,353.967,-39.4708,1,1,140.1,12.95,5.96,0.6084044943820363,1
1828.66,353.684,-39.4052,1,1,140.1,12.95,5.96,0.6095280898876533,1
1828.66,353.627,-39.4057,1,1,140.1,12.95,5.96,0.6095280898876533,1
1828.66,353.458,-39.3926,1,1,140.1,12.95,5.96,0.6095280898876533,1
1828.66,353.91,-39.4402,1,1,140.1,12.95,5.96,0.6095280898876533,1
1828.66,353.741,-39.4038,1,1,140.1,12.95,5.96,0.6095280898876533,1
1828.66,353.798,-39.411,1,1,140.1,12.95,5.96,0.6095280898876533,1
1828.66,353.571,-39.3984,1,1,140.1,12.95,5.96,0.6095280898876533,1
1828.66,353.402,-39.3542,1,1,140.1,12.95,5.96,0.6095280898876533,1
1828.66,353.855,-39.4261,1,1,140.1,12.95,5.96,0.6095280898876533,1
1828.66,353.514,-39.3999,1,1,140.1,12.95,5.96,0.6095280898876533,1
1828.67,353.347,-39.3159,1,1,140.1,12.95,5.96,0.6106516853932703,1
1828.68,353.291,-39.2863,1,1,140.1,12.95,5.96,0.6117752808988873,1
1829.08,355.156,-41.6622,1,1,140.1,12.95,5.96,0.6567191011235951,1
1829.17,355.109,-41.2772,1,1,140.1,12.95,5.96,0.6668314606741741,1
1829.25,351.576,-40.5013,1,1,140.1,12.95,5.96,0.667,1
1829.29,351.641,-40.3502,1,1,140.1,12.95,5.96,0.667,1
1829.32,355.067,-40.7019,1,1,140.1,12.95,5.96,0.667,1
1829.33,351.707,-40.1749,1,1,140.1,12.95,5.96,0.667,1
1829.35,351.769,-40.1035,1,1,140.1,12.95,5.96,0.667,1
1829.38,351.83,-40.0233,1,1,140.1,12.95,5.96,0.667,1
1829.4,351.892,-39.9353,1,1,140.1,12.95,5.96,0.667,1
1829.4,355.02,-40.3607,1,1,140.1,12.95,5.96,0.667,1
1829.42,354.965,-40.2825,1,1,140.1,12.95,5.96,0.667,1
1829.42,351.952,-39.8795,1,1,140.1,12.95,5.96,0.667,1
1829.43,352.01,-39.8392,1,1,140.1,12.95,5.96,0.667,1
1829.45,354.912,-40.1335,1,1,140.0982142857142,12.949444444444415,5.959821428571419,0.6668154761904665,1
1829.45,352.072,-39.7677,1,1,140.0982142857142,12.949444444444415,5.959821428571419,0.6668154761904665,1
1829.47,352.132,-39.6808,1,1,140.07440476190467,12.942037037037013,5.9574404761904685,0.6643551587301508,1
1829.47,354.858,-40.0631,1,1,140.07440476190467,12.942037037037013,5.9574404761904685,0.6643551587301508,1
1829.48,354.801,-40.0325,1,1,140.06249999999991,12.938333333333311,5.956249999999994,0.6631249999999931,1
1829.49,354.746,-39.9621,1,1,140.05059523809518,12.93462962962961,5.955059523809518,0.6618948412698352,1
1829.49,352.192,-39.6327,1,1,140.05059523809518,12.93462962962961,5.955059523809518,0.6618948412698352,1
1829.5,352.251,-39.6002,1,1,140.03869047619042,12.93092592592591,5.953869047619042,0.6606646825396774,1
1829.5,352.308,-39.5831,1,1,140.03869047619042,12.93092592592591,5.953869047619042,0.6606646825396774,1
1829.51,354.691,-39.884,1,1,140.02678571428567,12.927222222222209,5.952678571428567,0.6594345238095195,1
1829.52,352.368,-39.5283,1,1,140.0148809523809,12.923518518518508,5.9514880952380915,0.6582043650793616,1
1829.52,354.635,-39.8379,1,1,140.0148809523809,12.923518518518508,5.9514880952380915,0.6582043650793616,1
1829.53,354.581,-39.784,1,1,140.00297619047615,12.919814814814806,5.950297619047617,0.6569742063492038,1
1829.53,352.426,-39.5035,1,1,140.00297619047615,12.919814814814806,5.950297619047617,0.6569742063492038,1
1829.54,352.484,-39.4787,1,1,139.99107142857142,12.916111111111105,5.949107142857141,0.655744047619046,1
1829.55,354.526,-39.698,1,1,139.97916666666666,12.912407407407404,5.947916666666666,0.6545138888888882,1
1829.55,352.543,-39.4316,1,1,139.97916666666666,12.912407407407404,5.947916666666666,0.6545138888888882,1
1829.56,354.414,-39.6524,1,1,139.9672619047619,12.908703703703704,5.94672619047619,0.6532837301587303,1
1829.56,354.47,-39.6752,1,1,139.9672619047619,12.908703703703704,5.94672619047619,0.6532837301587303,1
1829.56,352.602,-39.4068,1,1,139.9672619047619,12.908703703703704,5.94672619047619,0.6532837301587303,1
1829.56,352.659,-39.3908,1,1,139.9672619047619,12.908703703703704,5.94672619047619,0.6532837301587303,1
1829.57,352.718,-39.3582,1,1,139.95535714285714,12.905000000000003,5.9455357142857155,0.6520535714285725,1
1829.57,354.359,-39.5908,1,1,139.95535714285714,12.905000000000003,5.9455357142857155,0.6520535714285725,1
1829.58,352.945,-39.3621,1,1,139.94345238095238,12.901296296296302,5.94434523809524,0.6508234126984146,1
1829.58,352.888,-39.3558,1,1,139.94345238095238,12.901296296296302,5.94434523809524,0.6508234126984146,1
1829.58,354.303,-39.5446,1,1,139.94345238095238,12.901296296296302,5.94434523809524,0.6508234126984146,1
1829.59,352.832,-39.333,1,1,139.93154761904765,12.8975925925926,5.943154761904765,0.6495932539682567,1
1829.59,353.002,-39.3461,1,1,139.93154761904765,12.8975925925926,5.943154761904765,0.6495932539682567,1
1829.59,353.06,-39.3291,1,1,139.93154761904765,12.8975925925926,5.943154761904765,0.6495932539682567,1
1829.59,354.248,-39.4907,1,1,139.93154761904765,12.8975925925926,5.943154761904765,0.6495932539682567,1
1829.59,352.776,-39.3257,1,1,139.93154761904765,12.8975925925926,5.943154761904765,0.6495932539682567,1
1829.6,354.135,-39.4616,1,1,139.9196428571429,12.893888888888899,5.941964285714289,0.6483630952380989,1
1829.6,353.288,-39.3184,1,1,139.9196428571429,12.893888888888899,5.941964285714289,0.6483630952380989,1
1829.6,354.192,-39.4757,1,1,139.9196428571429,12.893888888888899,5.941964285714289,0.6483630952380989,1
1829.6,354.023,-39.4315,1,1,139.9196428571429,12.893888888888899,5.941964285714289,0.6483630952380989,1
1829.6,354.078,-39.4621,1,1,139.9196428571429,12.893888888888899,5.941964285714289,0.6483630952380989,1
1829.6,353.174,-39.3116,1,1,139.9196428571429,12.893888888888899,5.941964285714289,0.6483630952380989,1
1829.6,353.117,-39.3286,1,1,139.9196428571429,12.893888888888899,5.941964285714289,0.6483630952380989,1
1829.61,353.231,-39.2956,1,1,139.90773809523813,12.890185185185198,5.940773809523814,0.6471329365079411,1
